Unique donor ID,Total donations in 2017,Total donations in 2018,Total donations in 2019,Total donations in 2020,Total donations in 2021,Totan donations in 2022,Total donations in 2023,Amount of first donation,Date of first donation,Was their first donation an automatically-recurring transaction?,Amount of last donation,Date of last donation,Year with the most dollars donated,Highest amount donated in one year
0035d00006kLKtdAAG,$0.00,$0.00,$0.00,$0.00,$0.00,$3.33,$0.00,$3.33,5/28/2022,0,$3.33,5/28/2022,2022,$3.33
0035d00006bMbVpAAK,$0.00,$0.00,$0.00,$0.00,"$1,929.16",$0.00,$0.00,"$1,929.16",1/19/2022,0,"$1,792.14",4/18/2024,2021,"$1,929.16"
0035d00006VpbcPAAR,$0.00,$0.00,$0.00,$0.00,$94.33,$0.00,$0.00,$94.33,11/30/2021,0,$94.33,11/30/2021,2021,$94.33
0035d00006VpbdlAAB,$0.00,$0.00,$0.00,$0.00,$94.33,$6.55,$0.00,$94.33,11/30/2021,0,$6.55,3/14/2022,2021,$94.33
0035d00006Vpc2fAAB,$0.00,$0.00,$0.00,$0.00,"$1,000.00","$1,000.00",$0.00,"$1,000.00",12/16/2021,0,"$1,000.00",12/30/2022,2021,"$1,000.00"
0035d00006kLPVhAAO,$0.00,$0.00,$0.00,$0.00,$0.00,$150.00,$60.30,$50.00,5/31/2022,0,$50.00,9/23/2023,2022,$150.00
0035d00006VqT1pAAF,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$100.00,$100.00,11/10/2021,0,$100.00,1/2/2024,2021,$100.00
0035d00006VqT2cAAF,$0.00,$0.00,$0.00,$0.00,$400.00,$0.00,$200.00,$400.00,11/12/2021,0,$200.00,1/2/2024,2021,$400.00
0035d00006VqT3PAAV,$0.00,$0.00,$0.00,$0.00,$400.00,$0.00,$0.00,$400.00,11/19/2021,0,$400.00,11/19/2021,2021,$400.00
0035d00006VpcdlAAB,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$0.00,$100.00,12/16/2021,0,$100.00,12/16/2021,2021,$100.00
0035d00006kLddmAAC,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,025.00",$0.00,$25.00,4/5/2022,0,"$1,000.00",1/20/2023,2022,"$8,025.00"
0035d00006kLdpOAAS,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,400.00",$0.00,"$2,500.00",5/17/2022,0,"$2,000.00",2/2/2024,2024,"$8,000.00"
0035d00006bMjGKAA0,$0.00,$0.00,$0.00,$0.00,$189.00,"$2,268.00","$2,268.00",$189.00,1/30/2022,1,$189.00,4/28/2024,2022,"$2,268.00"
0035d00006VqT4pAAF,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$0.00,$50.00,12/29/2021,0,$50.00,1/10/2022,2021,$100.00
0035d00006kLg8fAAC,$0.00,$0.00,$0.00,$0.00,$0.00,"$23,700.00","$10,590.00","$5,500.00",6/2/2022,0,"$3,090.00",12/29/2023,2022,"$23,700.00"
0035d00006VqT5MAAV,$0.00,$0.00,$0.00,$0.00,$27.50,$0.00,$0.00,$27.50,12/29/2021,0,$27.50,12/29/2021,2021,$27.50
0035d00006Vpf8hAAB,$0.00,$0.00,$0.00,$0.00,$220.00,$0.00,$0.00,$220.00,12/16/2021,0,$220.00,12/16/2021,2021,$220.00
0035d00006VqT6zAAF,$0.00,$0.00,$0.00,$0.00,$400.00,$0.00,$0.00,$400.00,11/18/2021,0,$400.00,11/18/2021,2021,$400.00
0035d00006VqT71AAF,$0.00,$0.00,$0.00,$0.00,$300.00,$0.00,$0.00,$300.00,11/8/2021,0,$300.00,11/8/2021,2021,$300.00
0035d00006bMnUbAAK,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000.00",$0.00,"$1,000.00",2/9/2022,0,"$1,000.00",2/9/2022,2022,"$1,000.00"
0035d00006VpfcwAAB,$0.00,$0.00,$0.00,$0.00,$67.94,$0.00,$0.00,$67.94,12/17/2021,0,$67.94,12/17/2021,2021,$67.94
0035d00006VqT8QAAV,$0.00,$0.00,$0.00,$0.00,$500.00,$0.00,$0.00,$500.00,12/29/2021,0,$500.00,12/29/2021,2021,$500.00
0035d00006bMnklAAC,$0.00,$0.00,$0.00,$0.00,$30.00,$0.00,$0.00,$30.00,1/25/2022,0,$30.00,1/25/2022,2021,$30.00
0035d00006VqT8fAAF,$0.00,$0.00,$0.00,$0.00,$200.00,$0.00,$0.00,$200.00,11/17/2021,0,$200.00,11/17/2021,2021,$200.00
0035d00006kLsJ7AAK,$0.00,$0.00,$0.00,$0.00,$0.00,$220.00,$0.00,$220.00,6/7/2022,0,$220.00,6/7/2022,2022,$220.00
0035d00006bMoXaAAK,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$0.00,$300.00,2/1/2022,0,$300.00,2/1/2022,2022,$300.00
0035d00006VpiWqAAJ,$0.00,$0.00,$0.00,$0.00,$600.00,$700.00,$300.00,$600.00,12/17/2021,0,$200.00,3/12/2023,2022,$700.00
0035d00006VpimgAAB,$0.00,$0.00,$0.00,$0.00,$110.00,$0.00,$0.00,$110.00,12/17/2021,0,$110.00,12/17/2021,2021,$110.00
0035d00006kMGhRAAW,$0.00,$0.00,$0.00,$0.00,$0.00,"$31,347.00",$0.00,"$31,347.00",6/17/2022,0,"$31,347.00",6/17/2022,2022,"$31,347.00"
0035d00006kMLXTAA4,$0.00,$0.00,$0.00,$0.00,$0.00,$150.00,$0.00,$150.00,6/11/2022,0,$150.00,6/11/2022,2022,$150.00
0035d00006kMLgjAAG,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$0.00,$300.00,6/12/2022,0,$300.00,6/12/2022,2022,$300.00
0035d00006bN4x4AAC,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,400.00","$2,400.00",$200.00,2/4/2022,1,$200.00,5/4/2024,2022,"$2,400.00"
0035d00006kMLsBAAW,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$100.00,6/12/2022,0,$100.00,6/12/2022,2022,$100.00
0035d00006bN6pTAAS,$0.00,$0.00,$0.00,$0.00,$97.10,$0.00,$97.10,$97.10,12/7/2021,0,$97.10,1/2/2024,2021,$97.10
0035d00006VplIDAAZ,$0.00,$0.00,$0.00,$0.00,$330.00,$0.00,$0.00,$220.00,12/18/2021,0,$110.00,12/31/2021,2021,$330.00
0035d00006VplSlAAJ,$0.00,$0.00,$0.00,$0.00,$400.00,$0.00,$0.00,$400.00,12/18/2021,0,$400.00,12/18/2021,2021,$400.00
0035d00006bN78yAAC,$0.00,$0.00,$0.00,$0.00,$12.50,$55.00,$0.00,$12.50,12/9/2021,0,$5.00,6/23/2022,2022,$55.00
0035d00006VqUVFAA3,$0.00,$0.00,$0.00,$0.00,"$2,200.00","$2,500.00","$4,635.00","$2,200.00",12/30/2021,0,"$4,635.00",12/28/2023,2023,"$4,635.00"
0035d00006VqUlmAAF,$0.00,$0.00,$0.00,$0.00,$300.00,"$1,800.00","$1,800.00",$150.00,12/30/2021,1,$150.00,4/30/2024,2022,"$1,800.00"
0035d00006VqUrtAAF,$0.00,$0.00,$0.00,$0.00,$220.00,$103.00,$123.60,$220.00,12/30/2021,0,$123.60,12/29/2023,2021,$220.00
0035d00006bN9CKAA0,$0.00,$0.00,$0.00,$0.00,$989.50,$0.00,$0.00,$489.50,12/29/2021,0,$500.00,12/29/2021,2021,$989.50
0035d00006VpnTCAAZ,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$0.00,$100.00,12/19/2021,0,$100.00,12/19/2021,2021,$100.00
0035d00006VpnUQAAZ,$0.00,$0.00,$0.00,$0.00,"$2,500.00",$0.00,$0.00,"$2,500.00",12/19/2021,0,"$2,500.00",12/19/2021,2021,"$2,500.00"
0035d00006VqUytAAF,$0.00,$0.00,$0.00,$0.00,$82.50,$0.00,$0.00,$82.50,12/30/2021,0,$82.50,12/30/2021,2021,$82.50
0035d00006kMmbhAAC,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,600.00","$2,400.00",$200.00,6/20/2022,1,$200.00,4/20/2024,2023,"$2,400.00"
0035d00006Vpnn7AAB,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$400.00,$100.00,12/19/2021,0,$100.00,4/4/2024,2023,$400.00
0035d00006bN9ckAAC,$0.00,$0.00,$0.00,$0.00,$195.80,$0.00,$0.00,$195.80,12/29/2021,0,$195.80,12/29/2021,2021,$195.80
0035d00006bN9f2AAC,$0.00,$0.00,$0.00,$0.00,$60.00,$180.00,$280.00,$5.00,12/31/2021,0,$5.00,3/29/2024,2023,$280.00
0035d00006VpoJxAAJ,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$0.00,$100.00,12/19/2021,0,$100.00,12/19/2021,2021,$100.00
0035d00006VpoJyAAJ,$0.00,$0.00,$0.00,$0.00,$25.00,$75.00,$88.00,$25.00,12/19/2021,1,$8.00,5/1/2024,2023,$88.00
0035d00006VqVHPAA3,$0.00,$0.00,$0.00,$0.00,"$1,000.00",$0.00,$0.00,"$1,000.00",12/30/2021,0,"$1,000.00",12/30/2021,2021,"$1,000.00"
0035d00006kN8O1AAK,$0.00,$0.00,$0.00,$0.00,$0.00,$20.00,$0.00,$20.00,5/18/2022,0,$20.00,5/18/2022,2022,$20.00
0035d00006VpozsAAB,$0.00,$0.00,$0.00,$0.00,"$1,000.00",$0.00,$0.00,"$1,000.00",12/19/2021,0,"$1,000.00",12/19/2021,2021,"$1,000.00"
0035d00006bN9l3AAC,$0.00,$0.00,$0.00,$0.00,"$1,979.00",$0.00,$0.00,$979.00,12/28/2021,0,$500.00,2/2/2024,2021,"$1,979.00"
0035d00006bN9nKAAS,$0.00,$0.00,$0.00,$0.00,"$3,958.00",$0.00,$0.00,"$1,958.00",12/31/2021,0,"$2,000.00",12/31/2021,2021,"$3,958.00"
0035d00006VppnbAAB,$0.00,$0.00,$0.00,$0.00,$500.00,$0.00,$0.00,$500.00,12/28/2021,0,$500.00,12/28/2021,2021,$500.00
0035d00006bN9pZAAS,$0.00,$0.00,$0.00,$0.00,"$2,110.75","$1,113.45",$0.00,$154.00,9/26/2021,0,$474.90,3/20/2022,2021,"$2,110.75"
0035d00006kNK9aAAG,$0.00,$0.00,$0.00,$0.00,$0.00,$10.00,$0.00,$10.00,6/28/2022,0,$10.00,6/28/2022,2022,$10.00
0035d00006kNKJLAA4,$0.00,$0.00,$0.00,$0.00,$0.00,$275.00,$0.00,$55.00,6/28/2022,1,$55.00,10/28/2022,2022,$275.00
0035d00006VqVlTAAV,$0.00,$0.00,$0.00,$0.00,"$1,000.00",$0.00,$0.00,"$1,000.00",12/30/2021,0,"$1,000.00",12/30/2021,2021,"$1,000.00"
0035d00006kNOuBAAW,$0.00,$0.00,$0.00,$0.00,$0.00,$27.50,$0.00,$27.50,6/28/2022,0,$27.50,6/28/2022,2022,$27.50
0035d00006bN9v3AAC,$0.00,$0.00,$0.00,$0.00,"$34,580.00",$0.00,$0.00,"$14,580.00",12/31/2021,0,"$20,000.00",12/31/2021,2021,"$34,580.00"
0035d00006bN9v8AAC,$0.00,$0.00,$0.00,$0.00,$494.53,$0.00,$0.00,$244.53,12/30/2021,0,$250.00,12/30/2021,2021,$494.53
0035d00006bN9vIAAS,$0.00,$0.00,$0.00,$0.00,$768.40,$0.00,"$1,922.00",$376.80,12/25/2021,0,$980.00,7/26/2023,2023,"$1,922.00"
0035d00006VqVoBAAV,$0.00,$0.00,$0.00,$0.00,$500.00,$0.00,$0.00,$500.00,12/30/2021,0,$500.00,12/30/2021,2021,$500.00
0035d00006bN9wyAAC,$0.00,$0.00,$0.00,$0.00,$5.00,$0.00,$0.00,$5.00,10/5/2021,0,$5.00,10/5/2021,2021,$5.00
0035d00006VqVvKAAV,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$0.00,$100.00,12/30/2021,0,$100.00,12/30/2021,2021,$100.00
0035d00006bN9xNAAS,$0.00,$0.00,$0.00,$0.00,$50.00,$0.00,$0.00,$50.00,12/27/2021,0,$50.00,12/27/2021,2021,$50.00
0035d00006VqW0HAAV,$0.00,$0.00,$0.00,$0.00,"$3,000.00",$0.00,$0.00,"$3,000.00",12/30/2021,0,"$3,000.00",12/30/2021,2021,"$3,000.00"
0035d00006kNW2kAAG,$0.00,$0.00,$0.00,$0.00,$0.00,$250.00,$0.00,$50.00,6/30/2022,1,$50.00,10/30/2022,2022,$250.00
0035d00006bNB00AAG,$0.00,$0.00,$0.00,$0.00,$0.00,$264.00,$198.00,$22.00,2/5/2022,1,$20.60,4/19/2024,2022,$264.00
0035d00006Vpwm1AAB,$0.00,$0.00,$0.00,$0.00,$275.00,$0.00,$0.00,$275.00,12/21/2021,0,$275.00,12/21/2021,2021,$275.00
0035d00006Vpx5RAAR,$0.00,$0.00,$0.00,$0.00,$275.00,$0.00,$0.00,$275.00,12/21/2021,0,$275.00,12/21/2021,2021,$275.00
0035d00006VpxfrAAB,$0.00,$0.00,$0.00,$0.00,$120.00,$0.00,$0.00,$120.00,12/21/2021,0,$120.00,12/21/2021,2021,$120.00
0035d00006VpxpzAAB,$0.00,$0.00,$0.00,$0.00,$275.00,$0.00,$0.00,$275.00,12/21/2021,0,$275.00,12/21/2021,2021,$275.00
0035d00006Vpy3cAAB,$0.00,$0.00,$0.00,$0.00,$250.00,$0.00,$0.00,$250.00,12/21/2021,0,$250.00,12/21/2021,2021,$250.00
0035d00006kNed4AAC,$0.00,$0.00,$0.00,$0.00,$0.00,$770.00,"$1,320.00",$110.00,7/3/2022,1,$110.00,5/3/2024,2023,"$1,320.00"
0035d00006VqWeXAAV,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$0.00,$100.00,12/30/2021,0,$100.00,12/30/2021,2021,$100.00
0035d00006VqWeuAAF,$0.00,$0.00,$0.00,$0.00,$550.00,$0.00,$0.00,$550.00,12/30/2021,0,$550.00,12/30/2021,2021,$550.00
0035d00006kNnPMAA0,$0.00,$0.00,$0.00,$0.00,$0.00,$165.00,$0.00,$55.00,7/6/2022,1,$55.00,9/6/2022,2022,$165.00
0035d00006VqWi3AAF,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$0.00,$100.00,12/30/2021,0,$100.00,12/30/2021,2021,$100.00
0035d00006bNIgXAAW,$0.00,$0.00,$0.00,$0.00,$0.00,$209.00,$103.00,$132.00,2/8/2022,0,$103.00,1/11/2024,2022,$209.00
0035d00006VqWqNAAV,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$0.00,$100.00,12/30/2021,0,$100.00,12/30/2021,2021,$100.00
0035d00006kOVWkAAO,$0.00,$0.00,$0.00,$0.00,$0.00,$71.02,$143.10,$71.02,7/8/2022,0,$71.55,6/28/2023,2023,$143.10
0035d00006kOFFrAAO,$0.00,$0.00,$0.00,$0.00,$0.00,$90.30,$100.00,$25.30,7/11/2022,0,$100.00,7/11/2023,2023,$100.00
0035d00006kOZJDAA4,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,515.00","$10,566.50","$1,000.00",7/14/2022,0,"$4,850.00",12/31/2023,2023,"$10,566.50"
0035d00006bNYL5AAO,$0.00,$0.00,$0.00,$0.00,$0.00,"$13,087.17",$0.00,$250.00,2/11/2022,1,$250.00,8/11/2022,2022,"$13,087.17"
0035d00006bNauPAAS,$0.00,$0.00,$0.00,$0.00,$0.00,$185.00,$0.00,$100.00,2/11/2022,0,$85.00,2/18/2022,2022,$185.00
0035d00006bNc2qAAC,$0.00,$0.00,$0.00,$0.00,$0.00,$250.00,$0.00,$250.00,2/11/2022,0,$250.00,2/11/2022,2022,$250.00
0035d00006kOe9aAAC,$0.00,$0.00,$0.00,$0.00,$0.00,$50.00,$51.50,$50.00,7/15/2022,0,$51.50,3/25/2023,2023,$51.50
0035d00006bNcqmAAC,$0.00,$0.00,$0.00,$0.00,$0.00,$50.00,$0.00,$50.00,2/12/2022,0,$50.00,2/12/2022,2022,$50.00
0035d00006bNctkAAC,$0.00,$0.00,$0.00,$0.00,$0.00,$550.00,$0.00,$550.00,2/12/2022,0,$550.00,2/12/2022,2022,$550.00
0035d00006bNdPdAAK,$0.00,$0.00,$0.00,$0.00,$0.00,$28.00,$29.00,$28.00,2/12/2022,0,$30.00,2/12/2024,2024,$30.00
0035d00006kOU2yAAG,$0.00,$0.00,$0.00,$0.00,$0.00,$227.52,$75.84,$18.96,7/8/2022,0,$18.96,2/27/2023,2022,$227.52
0035d00006kOhCrAAK,$0.00,$0.00,$0.00,$0.00,$0.00,$50.00,$0.00,$50.00,7/17/2022,0,$50.00,7/17/2022,2022,$50.00
0035d00006kOU1cAAG,$0.00,$0.00,$0.00,$0.00,$0.00,$169.84,$0.00,$0.84,7/8/2022,0,$0.84,7/8/2022,2022,$169.84
0035d00006kOsMqAAK,$0.00,$0.00,$0.00,$0.00,$0.00,$5.00,$0.00,$5.00,7/19/2022,0,$5.00,7/19/2022,2022,$5.00
0035d00006wLlxbAAC,$0.00,$0.00,$0.00,$0.00,$0.00,$200.00,"$1,200.00",$100.00,12/11/2022,1,$100.00,4/11/2024,2023,"$1,200.00"
0035d00006wLmfUAAS,$0.00,$0.00,$0.00,$0.00,$0.00,$512.00,$0.00,$103.00,12/11/2022,0,$103.00,12/25/2022,2022,$512.00
0035d00006wLnjGAAS,$0.00,$0.00,$0.00,$0.00,$0.00,$633.45,$692.16,$633.45,12/11/2022,0,$692.16,12/19/2023,2023,$692.16
0035d00006wLo6HAAS,$0.00,$0.00,$0.00,$0.00,$0.00,$185.40,"$1,112.40",$92.70,12/11/2022,1,$92.70,4/11/2024,2023,"$1,112.40"
0035d00006wLwaPAAS,$0.00,$0.00,$0.00,$0.00,$0.00,$12.40,$189.00,$12.40,1/9/2023,0,$12.70,4/8/2024,2023,$189.00
0035d00006o1he8AAA,$0.00,$0.00,$0.00,$0.00,$0.00,$1.09,$0.00,$1.09,7/28/2022,0,$1.09,7/28/2022,2022,$1.09
0035d00006wM2mcAAC,$0.00,$0.00,$0.00,$0.00,$0.00,$90.52,$487.95,$29.76,11/8/2022,0,$7.94,2/28/2024,2023,$487.95
0035d00006o20YBAAY,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$100.00,8/2/2022,0,$100.00,8/2/2022,2022,$100.00
0035d00006o21gcAAA,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$100.00,8/2/2022,0,$100.00,8/2/2022,2022,$100.00
0035d00006wMDKiAAO,$0.00,$0.00,$0.00,$0.00,$0.00,$1.00,$0.00,$1.00,11/26/2022,0,$1.00,11/26/2022,2022,$1.00
0035d00006o2Gs6AAE,$0.00,$0.00,$0.00,$0.00,$0.00,$90.00,$180.00,$15.00,8/5/2022,1,$15.00,5/5/2024,2023,$180.00
0035d00006o2IGbAAM,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00,$0.00,$500.00,8/5/2022,0,$500.00,8/5/2022,2022,$500.00
0035d00006wMDqdAAG,$0.00,$0.00,$0.00,$0.00,$0.00,$1.00,$0.00,$1.00,11/24/2022,0,$1.00,11/24/2022,2022,$1.00
0035d00006o2ITpAAM,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,500.00",$0.00,"$1,500.00",8/5/2022,0,"$1,500.00",8/5/2022,2022,"$1,500.00"
0035d00006o2IWjAAM,$0.00,$0.00,$0.00,$0.00,$0.00,$40.00,$0.00,$40.00,8/5/2022,0,$40.00,8/5/2022,2022,$40.00
0035d00006wMGxgAAG,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000.00",$0.00,"$1,000.00",12/15/2022,0,"$1,000.00",12/15/2022,2022,"$1,000.00"
0035d00006wMNCbAAO,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,000.00","$2,000.00","$2,000.00",12/16/2022,0,"$2,000.00",12/8/2023,2022,"$2,000.00"
0035d00006wMPIBAA4,$0.00,$0.00,$0.00,$0.00,$0.00,$250.00,$0.00,$250.00,12/16/2022,0,$250.00,12/16/2022,2022,$250.00
0035d00006o2bRuAAI,$0.00,$0.00,$0.00,$0.00,$0.00,$180.00,$360.00,$30.00,8/10/2022,1,$30.00,4/10/2024,2023,$360.00
0035d00006o2jhNAAQ,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000.00","$2,000.00",$500.00,8/12/2022,1,$500.00,2/12/2024,2023,"$2,000.00"
0035d00006o2nRQAAY,$0.00,$0.00,$0.00,$0.00,$0.00,$30.00,$40.00,$5.00,8/13/2022,1,$5.00,9/13/2023,2023,$40.00
0035d00006wMYLiAAO,$0.00,$0.00,$0.00,$0.00,$0.00,$10.30,$0.00,$10.30,12/18/2022,0,$10.30,12/18/2022,2022,$10.30
0035d00006o2qfOAAQ,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,568.00",$0.00,"$1,250.00",8/15/2022,0,"$1,318.00",9/12/2022,2022,"$2,568.00"
0035d00006o2t89AAA,$0.00,$0.00,$0.00,$0.00,$0.00,$130.00,$0.00,$50.00,8/15/2022,0,$80.00,12/15/2022,2022,$130.00
0035d00006wMbaUAAS,$0.00,$0.00,$0.00,$0.00,$0.00,$25.75,$0.00,$25.75,12/19/2022,0,$25.75,12/19/2022,2022,$25.75
0035d00006o3AtxAAE,$0.00,$0.00,$0.00,$0.00,$0.00,$17.00,$0.00,$17.00,8/18/2022,0,$17.00,8/18/2022,2022,$17.00
0035d00006wMg7aAAC,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,150.00",$0.00,"$5,150.00",12/19/2022,0,"$5,150.00",12/19/2022,2022,"$5,150.00"
0035d00006o3BCtAAM,$0.00,$0.00,$0.00,$0.00,$0.00,$200.00,$0.00,$40.00,8/18/2022,1,$40.00,12/18/2022,2022,$200.00
0035d00006wMgijAAC,$0.00,$0.00,$0.00,$0.00,$0.00,$60.00,$0.00,$60.00,12/20/2022,0,$60.00,12/20/2022,2022,$60.00
0035d00006wMjfgAAC,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000.00","$1,000.00","$1,000.00",12/20/2022,0,"$1,000.00",3/20/2023,2022,"$1,000.00"
0035d00006o3IWuAAM,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$300.00,$300.00,8/20/2022,0,$300.00,9/3/2023,2022,$300.00
0035d00006o3IZ2AAM,$0.00,$0.00,$0.00,$0.00,$0.00,$15.00,$0.00,$15.00,8/20/2022,0,$15.00,8/20/2022,2022,$15.00
0035d00006o3It2AAE,$0.00,$0.00,$0.00,$0.00,$0.00,$360.00,$720.00,$60.00,8/20/2022,1,$60.00,4/20/2024,2023,$720.00
0035d00006wMllxAAC,$0.00,$0.00,$0.00,$0.00,$0.00,$144.20,$0.00,$144.20,12/20/2022,0,$144.20,12/20/2022,2022,$144.20
0035d00006o3JejAAE,$0.00,$0.00,$0.00,$0.00,$0.00,$450.00,$600.00,$150.00,8/21/2022,1,$150.00,2/21/2024,2023,$600.00
0035d00006o3KTyAAM,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$600.00,$50.00,8/22/2022,1,$50.00,1/22/2024,2023,$600.00
0035d00006wMpW6AAK,$0.00,$0.00,$0.00,$0.00,$0.00,$5.15,$15.00,$5.15,12/21/2022,0,$15.00,12/22/2023,2023,$15.00
0035d00006r2Vb1AAE,$0.00,$0.00,$0.00,$0.00,$0.00,$15.00,$0.00,$15.00,8/25/2022,0,$15.00,8/25/2022,2022,$15.00
0035d00006wMu38AAC,$0.00,$0.00,$0.00,$0.00,$0.00,$25.00,$0.00,$25.00,12/22/2022,0,$25.00,12/22/2022,2022,$25.00
0035d00006r2aMQAAY,$0.00,$0.00,$0.00,$0.00,$0.00,$118.00,$0.00,$118.00,8/26/2022,0,$118.00,8/26/2022,2022,$118.00
0035d00006r2g7iAAA,$0.00,$0.00,$0.00,$0.00,$0.00,$1.00,$0.00,$1.00,8/27/2022,0,$1.00,8/27/2022,2022,$1.00
0035d00006r2gFLAAY,$0.00,$0.00,$0.00,$0.00,$0.00,$20.00,$0.00,$20.00,8/28/2022,0,$20.00,8/28/2022,2022,$20.00
0035d00006wMvbWAAS,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$100.00,12/22/2022,0,$100.00,12/22/2022,2022,$100.00
0035d00006r2qPIAAY,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,050.00","$2,100.00",$175.00,8/30/2022,1,$175.00,4/30/2024,2023,"$2,100.00"
0035d00006r2zNUAAY,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,175.20",$542.40,$30.00,7/12/2022,0,$15.20,4/29/2023,2022,"$1,175.20"
0035d00006wMxaeAAC,$0.00,$0.00,$0.00,$0.00,$0.00,$15.00,$0.00,$15.00,12/23/2022,0,$15.00,12/23/2022,2022,$15.00
0035d00006r30fkAAA,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,000.00",$0.00,"$2,000.00",7/11/2022,0,"$1,000.00",8/11/2022,2022,"$3,000.00"
0035d00006wMy5OAAS,$0.00,$0.00,$0.00,$0.00,$0.00,$257.50,$0.00,$257.50,12/24/2022,0,$257.50,12/24/2022,2022,$257.50
0035d00006wMy6qAAC,$0.00,$0.00,$0.00,$0.00,$0.00,$30.90,$0.00,$30.90,12/24/2022,0,$30.90,12/24/2022,2022,$30.90
0035d00006wMyD5AAK,$0.00,$0.00,$0.00,$0.00,$0.00,$24.72,$0.00,$24.72,12/24/2022,0,$24.72,12/24/2022,2022,$24.72
0035d00006wMyFTAA0,$0.00,$0.00,$0.00,$0.00,$0.00,$23.81,$0.00,$23.81,12/28/2022,0,$23.81,12/28/2022,2022,$23.81
0035d00006wMyHEAA0,$0.00,$0.00,$0.00,$0.00,$0.00,$257.50,$0.00,$257.50,12/24/2022,0,$257.50,12/24/2022,2022,$257.50
0035d00006wMyHbAAK,$0.00,$0.00,$0.00,$0.00,$0.00,$51.50,$0.00,$51.50,12/24/2022,0,$51.50,12/24/2022,2022,$51.50
0035d00006wMyLDAA0,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00,"$2,000.00",$500.00,12/24/2022,0,"$2,000.00",12/26/2023,2023,"$2,000.00"
0035d00006r3CQIAA2,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00,$0.00,$500.00,9/1/2022,0,$500.00,9/1/2022,2022,$500.00
0035d00006r3I8rAAE,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$406.00,$100.00,9/4/2022,0,$200.00,12/27/2023,2023,$406.00
0035d00006wMymNAAS,$0.00,$0.00,$0.00,$0.00,$0.00,$206.00,$0.00,$206.00,12/24/2022,0,$206.00,12/24/2022,2022,$206.00
0035d00006wMyqRAAS,$0.00,$0.00,$0.00,$0.00,$0.00,$200.00,$250.00,$200.00,12/24/2022,0,$250.00,12/24/2023,2023,$250.00
0035d00006wMz1KAAS,$0.00,$0.00,$0.00,$0.00,$0.00,$51.50,$0.00,$51.50,12/25/2022,0,$51.50,12/25/2022,2022,$51.50
0035d00006wMz4nAAC,$0.00,$0.00,$0.00,$0.00,$0.00,$50.00,$0.00,$50.00,12/25/2022,0,$50.00,12/25/2022,2022,$50.00
0035d00006wMz4rAAC,$0.00,$0.00,$0.00,$0.00,$0.00,$200.00,$0.00,$200.00,12/25/2022,0,$200.00,12/25/2022,2022,$200.00
0035d00006r3gemAAA,$0.00,$0.00,$0.00,$0.00,$0.00,$220.00,$0.00,$220.00,9/10/2022,0,$220.00,9/10/2022,2022,$220.00
0035d00006wMzBsAAK,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,000.00",$0.00,"$7,000.00",12/25/2022,0,"$7,000.00",12/25/2022,2022,"$7,000.00"
0035d00006wMzDQAA0,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000.00",$500.00,"$1,000.00",12/25/2022,0,$500.00,12/30/2023,2022,"$1,000.00"
